238372.02456466443, 3493722.794772792, 4.655000000000655, 0.002004502399604125, 0.025687315860201565, 0.026970942474437508, 0.0, 371877.113, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.655000000000655, 0.002004502399604125, 0.004280139277520689, 0.890543498153589, 86.35725548748869, 371877.123, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.655000000000655, 0.002004502399604125, 0.0041458042632847025, 0.09339960060352685, -39.85719484038321, 371877.13300000003, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.006525621356022526, 0.5584002075078948, 15.500020245784075, 371877.143, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.0210059673588745, 0.890543498153589, 8.303582270492345, 371877.153, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.028140774125136048, 1.023400814412015, 2.6571463257871852, 371877.163, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.017489771227793938, 0.22625691686195304, -13.285731626349921, 371877.173, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.042573527001160016, 0.22625691686195304, 0.0, 371877.183, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.031819968697478274, -0.3051723481715042, -6.642865811564885, 371877.193, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.04976365105444458, 0.026970942474437508, 3.6904810085137516, 371877.203, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
238372.02456466443, 3493722.794772792, 4.654000000000451, 0.002004502399604125, -0.05332906234590418, 0.1598282587328637, 1.3285731628935942, 371877.213, 4.71075713244066, 1, 0.0, 0.0, 0.0, 0.0
