682047.051264,3111655.66392
682046.978046,3111655.75168
682046.904734,3111655.83959
682046.831459,3111655.92747
682046.758191,3111656.01548
682046.684881,3111656.10352
682046.611523,3111656.19159
682046.538065,3111656.27971
682046.464688,3111656.36788
682046.391288,3111656.4561
682046.317827,3111656.54433
682046.244334,3111656.63261
682046.170843,3111656.72098
682046.097357,3111656.80935
682046.023751,3111656.8978
682045.95014,3111656.98628
682045.876517,3111657.07483
682045.802924,3111657.16335
682045.729216,3111657.25197
682045.655484,3111657.34061
682045.581731,3111657.42928
682045.507997,3111657.51801
682045.434211,3111657.60679
682045.360375,3111657.6956
682045.286393,3111657.7846
682045.212525,3111657.8735
682045.138622,3111657.96243
682045.064722,3111658.0514
682044.990694,3111658.14053
682044.916713,3111658.22962
682044.842721,3111658.31873
682044.768712,3111658.40791
682044.694543,3111658.49722
682044.620487,3111658.58644
682044.546433,3111658.67573
682044.472346,3111658.76513
682044.39812,3111658.85462
682044.323956,3111658.94405
682044.249797,3111659.03349
682044.175563,3111659.12302
682044.101367,3111659.21267
682044.027157,3111659.30228
682043.952799,3111659.39196
682043.878416,3111659.48165
682043.804197,3111659.57138
682043.72989,3111659.66119
682043.65545,3111659.75106
682043.580972,3111659.84092
682043.506532,3111659.93082
682043.432069,3111660.02081
682043.357556,3111660.11079
682043.282989,3111660.20084
682043.208365,3111660.29096
682043.133756,3111660.38104
682043.059124,3111660.47116
682042.98445,3111660.56133
682042.909615,3111660.65166
682042.834889,3111660.74191
682042.760138,3111660.83223
682042.685342,3111660.92258
682042.610409,3111661.01307
682042.535499,3111661.10356
682042.460621,3111661.19403
682042.38577,3111661.28457
682042.310697,3111661.37524
682042.235698,3111661.46585
682042.160709,3111661.55652
682042.085684,3111661.64727
682042.010561,3111661.7381
682041.935439,3111661.82887
682041.860281,3111661.91967
682041.785161,3111662.01051
682041.709972,3111662.10153
682041.634726,3111662.19249
682041.559424,3111662.28348
682041.484133,3111662.37452
682041.408867,3111662.46563
682041.333588,3111662.55679
682041.258249,3111662.64796
682041.182881,3111662.73912
682041.107443,3111662.83043
682041.032094,3111662.9217
682040.956651,3111663.01307
682040.881194,3111663.10445
682040.805635,3111663.19589
682040.730109,3111663.28738
682040.654566,3111663.37887
682040.578968,3111663.47042
682040.503344,3111663.562
682040.427826,3111663.65357
682040.352356,3111663.74516
682040.276914,3111663.83672
682040.201516,3111663.9283
682040.126029,3111664.01992
682040.05051,3111664.11164
682039.974961,3111664.20336
682039.89941,3111664.29513
682039.823836,3111664.38693
682039.748266,3111664.47885
682039.672636,3111664.57081
682039.596959,3111664.66278
682039.521292,3111664.75475
682039.445625,3111664.84681
682039.369937,3111664.93897
682039.294263,3111665.03114
682039.218542,3111665.1233
682039.142788,3111665.21552
682039.06696,3111665.30786
682038.991256,3111665.40022
682038.915459,3111665.49258
682038.839525,3111665.58508
682038.763653,3111665.67753
682038.687913,3111665.77006
682038.612067,3111665.86267
682038.536175,3111665.9553
682038.460191,3111666.04798
682038.384315,3111666.14074
682038.308333,3111666.23356
682038.232366,3111666.3264
682038.156372,3111666.41926
682038.080364,3111666.51226
682038.004348,3111666.60524
682037.928305,3111666.69829
682037.852232,3111666.79136
682037.77623,3111666.8845
682037.70014,3111666.97767
682037.62403,3111667.07088
682037.547918,3111667.16413
682037.471864,3111667.25747
682037.395704,3111667.35086
682037.319517,3111667.4443
682037.24338,3111667.53773
682037.167234,3111667.63127
682037.091074,3111667.72483
682037.01486,3111667.81848
682036.938631,3111667.91216
682036.862494,3111668.00589
682036.78619,3111668.0997
682036.709931,3111668.19352
682036.633727,3111668.28741
682036.557537,3111668.38138
682036.481146,3111668.47539
682036.404768,3111668.56936
682036.328413,3111668.66339
682036.252172,3111668.75747
682036.175828,3111668.85158
682036.099402,3111668.9458
682036.022885,3111669.04005
682035.946578,3111669.13422
682035.870173,3111669.22851
682035.793703,3111669.32289
682035.71709,3111669.41734
682035.640643,3111669.51173
682035.564103,3111669.60621
682035.487527,3111669.70075
682035.410893,3111669.79537
682035.33437,3111669.89005
682035.257712,3111669.98475
682035.180988,3111670.07949
682035.104293,3111670.17422
682035.027741,3111670.26899
682034.951001,3111670.36389
682034.874322,3111670.45878
682034.797561,3111670.55377
682034.720799,3111670.6488
682034.644039,3111670.74381
682034.56726,3111670.83891
682034.490482,3111670.93409
682034.413654,3111671.02938
682034.336769,3111671.12462
682034.259886,3111671.21991
682034.182976,3111671.31527
682034.106164,3111671.41069
682034.029215,3111671.50617
682033.952217,3111671.60169
682033.875241,3111671.69727
682033.798226,3111671.79283
682033.721181,3111671.88848
682033.644103,3111671.98419
682033.566995,3111672.07991
682033.489964,3111672.17564
682033.412831,3111672.27147
682033.335695,3111672.36736
682033.258518,3111672.46327
682033.181369,3111672.55917
682033.104148,3111672.65513
682033.026917,3111672.75118
682032.949684,3111672.8473
682032.872436,3111672.94341
682032.795072,3111673.03946
682032.717544,3111673.13562
682032.640014,3111673.23183
682032.562459,3111673.328
682032.484837,3111673.42428
682032.407155,3111673.52058
682032.329499,3111673.61688
682032.251846,3111673.71317
682032.17415,3111673.80955
682032.096401,3111673.90602
682032.096401,3111673.90602
682031.940762,3111674.09903
682031.862874,3111674.19559
682031.785052,3111674.29215
682031.707157,3111674.38879
682031.629178,3111674.48546
682031.551227,3111674.58217
682031.473201,3111674.67896
682031.39513,3111674.7758
682031.317054,3111674.87259
682031.238931,3111674.96946
682031.160791,3111675.06637
682031.082617,3111675.16329
682031.004408,3111675.26024
682030.926214,3111675.35726
682030.847913,3111675.45435
682030.769571,3111675.55145
682030.691277,3111675.6485
682030.612972,3111675.74566
682030.534641,3111675.84289
682030.45627,3111675.94015
682030.377749,3111676.03745
682030.299349,3111676.13478
682030.220918,3111676.23221
682030.142437,3111676.32969
682030.063961,3111676.42713
682029.985459,3111676.52469
682029.906882,3111676.62229
682029.828281,3111676.71993
682029.749748,3111676.8175
682029.671167,3111676.91522
682029.592498,3111677.013
682029.513861,3111677.11078
682029.435137,3111677.20857
682029.356437,3111677.30643
682029.277651,3111677.40438
682029.198938,3111677.50226
682029.120156,3111677.60017
682029.041336,3111677.69823
682028.962424,3111677.79635
682028.883526,3111677.8944
682028.804623,3111677.99263
682028.725748,3111678.09085
682028.646786,3111678.18911
682028.567727,3111678.28742
682028.488736,3111678.38568
682028.409716,3111678.48408
682028.330681,3111678.58248
682028.251552,3111678.68097
682028.17242,3111678.77938
682028.093299,3111678.87789
682028.014154,3111678.97647
682027.934964,3111679.07507
682027.855679,3111679.17369
682027.7764,3111679.27239
682027.697203,3111679.37106
682027.617935,3111679.46982
682027.538572,3111679.56862
682027.459258,3111679.66748
682027.379908,3111679.76638
682027.300478,3111679.86533
682027.221105,3111679.96426
682027.14173,3111680.06324
682027.062232,3111680.16233
682026.982709,3111680.26143
682026.903222,3111680.36048
682026.823731,3111680.45967
682026.744212,3111680.5589
682026.664517,3111680.65819
682026.58484,3111680.75735
682026.505203,3111680.85666
682026.425565,3111680.95603
682026.3458,3111681.05548
682026.265936,3111681.15485
682026.186206,3111681.25425
682026.106454,3111681.35377
682026.026645,3111681.45336
682025.946627,3111681.55289
682025.866714,3111681.65248
682025.786809,3111681.75217
682025.706966,3111681.8519
682025.626927,3111681.95161
682025.54691,3111682.05138
682025.466916,3111682.15119
682025.386856,3111682.25113
682025.306874,3111682.35099
682025.226826,3111682.45093
682025.146681,3111682.55097
682025.066542,3111682.65102
682024.986361,3111682.75111
682024.906287,3111682.85126
682024.82626,3111682.95157
682024.746183,3111683.05195
682024.666039,3111683.15244
682024.585867,3111683.25282
682024.505731,3111683.35319
682024.425568,3111683.45369
682024.345325,3111683.55435
682024.265094,3111683.65488
682024.184846,3111683.75545
682024.104588,3111683.8561
682024.024249,3111683.95692
682023.943947,3111684.05763
682023.863624,3111684.15838
682023.783216,3111684.25923
682023.702896,3111684.3602
682023.622482,3111684.46118
682023.542105,3111684.56212
682023.461663,3111684.66313
682023.381217,3111684.76432
682023.300664,3111684.86546
682023.220179,3111684.96656
682023.139738,3111685.06769
682023.059223,3111685.16904
682022.978567,3111685.27035
682022.897931,3111685.37162
682022.817313,3111685.47293
682022.736694,3111685.57446
682022.656062,3111685.67586
682022.575323,3111685.77735
682022.494524,3111685.87886
682022.413811,3111685.98048
682022.333038,3111686.08212
682022.252288,3111686.18377
682022.17154,3111686.28543
682022.090645,3111686.38725
682022.009753,3111686.48902
682021.928932,3111686.59079
682021.848148,3111686.69269
682021.767197,3111686.79461
682021.686217,3111686.89654
682021.605266,3111686.99845
682021.524316,3111687.10044
682021.443431,3111687.20254
682021.362347,3111687.30464
682021.281263,3111687.40672
682021.200238,3111687.50893
682021.119105,3111687.61118
682021.038011,3111687.71341
682020.956835,3111687.81566
682020.87569,3111687.91801
682020.794503,3111688.02037
682020.713276,3111688.12281
